[Mon Dec 05 06:54:32.272703 2016] [ssl:warn] [pid 1100] AH01906: RSA server certificate is a CA certificate (BasicConstraints: CA == TRUE !?)
[Mon Dec 05 06:54:32.272729 2016] [ssl:warn] [pid 1100] AH01909: RSA certificate configured for 127.0.1.1:443 does NOT include an ID which matches the server name
[Mon Dec 05 06:54:32.272899 2016] [mpm_prefork:notice] [pid 1100] AH00163: Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.20 OpenSSL/1.0.1f configured -- resuming normal operations
[Mon Dec 05 06:54:32.272907 2016] [core:notice] [pid 1100] AH00094: Command line: '/usr/sbin/apache2'
[Mon Dec 05 11:38:00.693377 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693388 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693403 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693413 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693428 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693438 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693452 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693462 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693476 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant fname - assumed 'fname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
[Mon Dec 05 11:38:00.693487 2016] [:error] [pid 4173] [client 148.100.166.235:63107] PHP Notice:  Use of undefined constant lname - assumed 'lname' in /var/www/html/coachSwitch.php on line 75, referer: https://10.10.7.165/adminlanding3.php
